date,stock_id,buy,name,sell
2016-11-08,2330,1008000,Dealer_self,116000
2016-11-08,2330,9322625,Foreign_Investor,10753405
2016-11-08,2330,91000,Investment_Trust,228000
2016-11-09,2330,1653000,Dealer_Hedging,1043000
2016-11-09,2330,1925000,Dealer_self,1494000
2016-11-09,2330,12791271,Foreign_Investor,42661493
2016-11-09,2330,263000,Investment_Trust,410000
2016-11-10,2330,1181000,Dealer_Hedging,142000
2016-11-10,2330,1586000,Dealer_self,273000
2016-11-10,2330,23691240,Foreign_Investor,27893442
2016-11-10,2330,299000,Investment_Trust,30000
2016-11-11,2330,181000,Dealer_Hedging,711000
2016-11-11,2330,818000,Dealer_self,484000
2016-11-11,2330,28291759,Foreign_Investor,59824694
2016-11-11,2330,602000,Investment_Trust,378000
2016-11-14,2330,1211000,Dealer_Hedging,210000
2016-11-14,2330,1402000,Dealer_self,311000
2016-11-14,2330,12802253,Foreign_Investor,42513345
2016-11-14,2330,40000,Investment_Trust,203874
2016-11-15,2330,109000,Dealer_Hedging,897000
2016-11-15,2330,724000,Dealer_self,895000
2016-11-15,2330,12993701,Foreign_Investor,25813534
2016-11-15,2330,282000,Investment_Trust,69133
2016-11-16,2330,350000,Dealer_Hedging,214000
2016-11-16,2330,1959000,Dealer_self,891000
2016-11-16,2330,16755249,Foreign_Investor,28332493
2016-11-16,2330,526000,Investment_Trust,269000
2016-11-17,2330,307000,Dealer_Hedging,153000
2016-11-17,2330,320000,Dealer_self,661000
2016-11-17,2330,15029331,Foreign_Investor,19920000
2016-11-17,2330,100840,Investment_Trust,96000
2016-11-18,2330,721000,Dealer_Hedging,26000
2016-11-18,2330,729000,Dealer_self,445000
2016-11-18,2330,12349000,Foreign_Investor,22150528
2016-11-18,2330,55000,Investment_Trust,100000
2016-11-21,2330,312000,Dealer_Hedging,37000
2016-11-21,2330,406000,Dealer_self,211000
2016-11-21,2330,6997437,Foreign_Investor,13747433
2016-11-21,2330,63000,Investment_Trust,247000
2016-11-22,2330,429000,Dealer_Hedging,242000
2016-11-22,2330,1818000,Dealer_self,1501000
2016-11-22,2330,22619296,Foreign_Investor,17363779
2016-11-22,2330,85000,Investment_Trust,95000
2016-11-23,2330,99000,Dealer_Hedging,585000
2016-11-23,2330,250000,Dealer_self,312000
2016-11-23,2330,18574656,Foreign_Investor,14343424
2016-11-23,2330,85000,Investment_Trust,635000
2016-11-24,2330,421999,Dealer_Hedging,193000
2016-11-24,2330,1157000,Dealer_self,127000
2016-11-24,2330,8888851,Foreign_Investor,17098707
2016-11-24,2330,93000,Investment_Trust,28000
2016-11-25,2330,1098000,Dealer_Hedging,7000
2016-11-25,2330,660000,Dealer_self,172000
2016-11-25,2330,5327997,Foreign_Investor,7873892
2016-11-25,2330,0,Investment_Trust,7000
2016-11-28,2330,403000,Dealer_Hedging,166790
2016-11-28,2330,261000,Dealer_self,1172000
2016-11-28,2330,18708764,Foreign_Investor,17363217
2016-11-28,2330,69000,Investment_Trust,315000
2016-11-29,2330,614000,Dealer_Hedging,491822
2016-11-29,2330,1448000,Dealer_self,1071000
2016-11-29,2330,21349605,Foreign_Investor,22897409
2016-11-29,2330,30000,Investment_Trust,457000
2016-11-30,2330,182000,Dealer_Hedging,138000
2016-11-30,2330,240000,Dealer_self,616000
2016-11-30,2330,49964177,Foreign_Investor,51331199
2016-11-30,2330,12000,Investment_Trust,205000
2016-12-01,2330,252000,Dealer_Hedging,23000
2016-12-01,2330,857000,Dealer_self,353000
2016-12-01,2330,9694431,Foreign_Investor,12160587
2016-12-01,2330,99222,Investment_Trust,109000
2016-12-02,2330,83000,Dealer_Hedging,368000
2016-12-02,2330,802000,Dealer_self,193000
2016-12-02,2330,10624000,Foreign_Investor,47846209
2016-12-02,2330,162000,Investment_Trust,643000
2016-12-05,2330,333000,Dealer_Hedging,108000
2016-12-05,2330,38000,Dealer_self,954000
2016-12-05,2330,16161273,Foreign_Investor,27905436
2016-12-05,2330,59000,Investment_Trust,69000
2016-12-06,2330,94000,Dealer_Hedging,308000
2016-12-06,2330,71000,Dealer_self,446000
2016-12-06,2330,24382300,Foreign_Investor,14245888
2016-12-06,2330,122000,Investment_Trust,263411
2016-12-07,2330,135000,Dealer_Hedging,78000
2016-12-07,2330,599000,Dealer_self,307000
2016-12-07,2330,8134436,Foreign_Investor,12210006
2016-12-07,2330,54000,Investment_Trust,64000
2016-12-08,2330,4000,Dealer_Hedging,662000
2016-12-08,2330,185000,Dealer_self,1500000
2016-12-08,2330,22227358,Foreign_Investor,10792200
2016-12-08,2330,61000,Investment_Trust,26000
2016-12-09,2330,23000,Dealer_Hedging,397000
2016-12-09,2330,36000,Dealer_self,603000
2016-12-09,2330,22357184,Foreign_Investor,14501249
2016-12-09,2330,156000,Investment_Trust,0
2016-12-12,2330,389000,Dealer_Hedging,566000
2016-12-12,2330,747000,Dealer_self,400000
2016-12-12,2330,13138798,Foreign_Investor,13349571
2016-12-12,2330,18000,Investment_Trust,48000
2016-12-13,2330,15000,Dealer_Hedging,453000
2016-12-13,2330,55000,Dealer_self,255000
2016-12-13,2330,22694972,Foreign_Investor,19383113
2016-12-13,2330,48000,Investment_Trust,37000
2016-12-14,2330,10000,Dealer_Hedging,736000
2016-12-14,2330,120000,Dealer_self,582000
2016-12-14,2330,15064316,Foreign_Investor,8245137
2016-12-14,2330,110000,Investment_Trust,110000
2016-12-15,2330,136000,Dealer_Hedging,521000
2016-12-15,2330,382000,Dealer_self,212000
2016-12-15,2330,20100041,Foreign_Investor,18903660
2016-12-15,2330,5000,Investment_Trust,25000
2016-12-16,2330,347000,Dealer_Hedging,40000
2016-12-16,2330,976000,Dealer_self,1140000
2016-12-16,2330,30832526,Foreign_Investor,31481725
2016-12-16,2330,0,Investment_Trust,207799
2016-12-19,2330,263000,Dealer_Hedging,55000
2016-12-19,2330,1370000,Dealer_self,389000
2016-12-19,2330,10974499,Foreign_Investor,12599219
2016-12-19,2330,177000,Investment_Trust,24000
2016-12-20,2330,1573000,Dealer_Hedging,11000
2016-12-20,2330,899000,Dealer_self,205000
2016-12-20,2330,8372357,Foreign_Investor,16325823
2016-12-20,2330,12000,Investment_Trust,686000
2016-12-21,2330,1445000,Dealer_Hedging,19000
2016-12-21,2330,3041000,Dealer_self,137000
2016-12-21,2330,14443185,Foreign_Investor,30654409
2016-12-21,2330,168000,Investment_Trust,55000
2016-12-22,2330,933000,Dealer_Hedging,146000
2016-12-22,2330,756000,Dealer_self,300000
2016-12-22,2330,8084776,Foreign_Investor,22064545
2016-12-22,2330,7000,Investment_Trust,146000
2016-12-23,2330,404000,Dealer_Hedging,12000
2016-12-23,2330,410000,Dealer_self,294000
2016-12-23,2330,8042156,Foreign_Investor,21946633
2016-12-23,2330,0,Investment_Trust,26000
2016-12-26,2330,337000,Dealer_Hedging,92000
2016-12-26,2330,181000,Dealer_self,60000
2016-12-26,2330,1451300,Foreign_Investor,4558000
2016-12-26,2330,200000,Investment_Trust,10000
2016-12-27,2330,90000,Dealer_Hedging,51000
2016-12-27,2330,3000,Dealer_self,72000
2016-12-27,2330,3379163,Foreign_Investor,5748000
2016-12-27,2330,368000,Investment_Trust,72000
2016-12-28,2330,293822,Dealer_Hedging,76000
2016-12-28,2330,253000,Dealer_self,200000
2016-12-28,2330,15468487,Foreign_Investor,11558005
2016-12-28,2330,258000,Investment_Trust,268000
2016-12-29,2330,366000,Dealer_Hedging,12000
2016-12-29,2330,702000,Dealer_self,526000
2016-12-29,2330,13839595,Foreign_Investor,17833523
2016-12-29,2330,127000,Investment_Trust,298000
2016-12-30,2330,997000,Dealer_Hedging,301165
2016-12-30,2330,877000,Dealer_self,343000
2016-12-30,2330,21615291,Foreign_Investor,14405462
2016-12-30,2330,70000,Investment_Trust,152000
2017-01-03,2330,75000,Dealer_Hedging,351000
2017-01-03,2330,79000,Dealer_self,996000
2017-01-03,2330,15250137,Foreign_Investor,15198000
2017-01-03,2330,0,Investment_Trust,90000
2017-01-04,2330,279000,Dealer_Hedging,203000
2017-01-04,2330,487000,Dealer_self,678000
2017-01-04,2330,13410312,Foreign_Investor,17516549
2017-01-04,2330,29000,Investment_Trust,14000
2017-01-05,2330,294000,Dealer_Hedging,115000
2017-01-05,2330,317000,Dealer_self,195000
2017-01-05,2330,14805339,Foreign_Investor,13005582
2017-01-05,2330,59000,Investment_Trust,596000
2017-01-06,2330,114000,Dealer_Hedging,144000
2017-01-06,2330,293000,Dealer_self,459000
2017-01-06,2330,16411089,Foreign_Investor,12533500
2017-01-06,2330,71000,Investment_Trust,26000
2017-01-09,2330,212000,Dealer_Hedging,197000
2017-01-09,2330,213000,Dealer_self,1199000
2017-01-09,2330,12377038,Foreign_Investor,9003601
2017-01-09,2330,7000,Investment_Trust,0
2017-01-10,2330,293000,Dealer_Hedging,164000
2017-01-10,2330,390000,Dealer_self,1364000
2017-01-10,2330,15283665,Foreign_Investor,11820600
2017-01-10,2330,51000,Investment_Trust,381000
2017-01-11,2330,343000,Dealer_Hedging,190835
2017-01-11,2330,1522000,Dealer_self,139000
2017-01-11,2330,17225634,Foreign_Investor,26100359
2017-01-11,2330,6000,Investment_Trust,56000
2017-01-12,2330,459000,Dealer_Hedging,1165000
2017-01-12,2330,34000,Dealer_self,1273000
2017-01-12,2330,41493382,Foreign_Investor,29487279
2017-01-12,2330,406000,Investment_Trust,1453000
2017-01-13,2330,327000,Dealer_Hedging,512000
2017-01-13,2330,404000,Dealer_self,964000
2017-01-13,2330,30143551,Foreign_Investor,42482278
2017-01-13,2330,418000,Investment_Trust,1169000
2017-01-16,2330,101000,Dealer_Hedging,401000
2017-01-16,2330,903000,Dealer_self,245000
2017-01-16,2330,9565460,Foreign_Investor,26066541
2017-01-16,2330,70000,Investment_Trust,860000
2017-01-17,2330,115000,Dealer_Hedging,80765
2017-01-17,2330,15000,Dealer_self,502000
2017-01-17,2330,8265298,Foreign_Investor,8602017
2017-01-17,2330,70000,Investment_Trust,117000
2017-01-18,2330,60000,Dealer_Hedging,1471000
2017-01-18,2330,610000,Dealer_self,57000
2017-01-18,2330,17252200,Foreign_Investor,18508900
2017-01-18,2330,162000,Investment_Trust,86000
2017-01-19,2330,30000,Dealer_Hedging,171000
2017-01-19,2330,23000,Dealer_self,294000
2017-01-19,2330,17925753,Foreign_Investor,20216801
2017-01-19,2330,25000,Investment_Trust,238000
2017-01-20,2330,208000,Dealer_Hedging,337000
2017-01-20,2330,10000,Dealer_self,306000
2017-01-20,2330,39708055,Foreign_Investor,31765516
2017-01-20,2330,95000,Investment_Trust,155000
2017-01-23,2330,58905,Dealer_Hedging,974000
2017-01-23,2330,161000,Dealer_self,1216000
2017-01-23,2330,56537129,Foreign_Investor,34081973
2017-01-23,2330,199172,Investment_Trust,41000
2017-01-24,2330,32095,Dealer_Hedging,484000
2017-01-24,2330,285000,Dealer_self,1178000
2017-01-24,2330,69525353,Foreign_Investor,39078259
2017-01-24,2330,10000,Investment_Trust,0
2017-02-02,2330,118000,Dealer_Hedging,1174000
2017-02-02,2330,1820000,Dealer_self,2229000
2017-02-02,2330,140928799,Foreign_Investor,120772502
2017-02-02,2330,39000,Investment_Trust,62000
2017-02-03,2330,37000,Dealer_Hedging,212000
2017-02-03,2330,636000,Dealer_self,201000
2017-02-03,2330,24221564,Foreign_Investor,26568623
2017-02-03,2330,313000,Investment_Trust,24000
2017-02-06,2330,44000,Dealer_Hedging,143000
2017-02-06,2330,628000,Dealer_self,160000
2017-02-06,2330,23841460,Foreign_Investor,22388854
2017-02-06,2330,9000,Investment_Trust,505000
2017-02-07,2330,190000,Dealer_Hedging,4000
2017-02-07,2330,293000,Dealer_self,474000
2017-02-07,2330,15291643,Foreign_Investor,16152003
2017-02-07,2330,367000,Investment_Trust,715000
2017-02-08,2330,623000,Dealer_Hedging,155000
2017-02-08,2330,799000,Dealer_self,230000
2017-02-08,2330,28127765,Foreign_Investor,43471748
2017-02-08,2330,146000,Investment_Trust,462400
2017-02-09,2330,137000,Dealer_Hedging,745000
2017-02-09,2330,80000,Dealer_self,413000
2017-02-09,2330,17189783,Foreign_Investor,17927522
2017-02-09,2330,515000,Investment_Trust,217000
2017-02-10,2330,173000,Dealer_Hedging,127000
2017-02-10,2330,363000,Dealer_self,185000
2017-02-10,2330,39055429,Foreign_Investor,45050575
2017-02-10,2330,596000,Investment_Trust,72000
2017-02-13,2330,10000,Dealer_Hedging,639000
2017-02-13,2330,990000,Dealer_self,925000
2017-02-13,2330,12499284,Foreign_Investor,11758290
2017-02-13,2330,348000,Investment_Trust,147000
2017-02-14,2330,472000,Dealer_Hedging,279000
2017-02-14,2330,1925000,Dealer_self,577000
2017-02-14,2330,32215772,Foreign_Investor,34505851
2017-02-14,2330,0,Investment_Trust,82000
2017-02-15,2330,83000,Dealer_Hedging,1463000
2017-02-15,2330,307000,Dealer_self,1567000
2017-02-15,2330,34390793,Foreign_Investor,21544858
2017-02-15,2330,80000,Investment_Trust,64000
2017-02-16,2330,14000,Dealer_Hedging,732000
2017-02-16,2330,618000,Dealer_self,852000
2017-02-16,2330,20717254,Foreign_Investor,15335344
2017-02-16,2330,7000,Investment_Trust,148000
2017-02-17,2330,22000,Dealer_Hedging,66000
2017-02-17,2330,333000,Dealer_self,380000
2017-02-17,2330,16332000,Foreign_Investor,10885337
2017-02-17,2330,13000,Investment_Trust,1059000
2017-02-18,2330,48000,Dealer_Hedging,133000
2017-02-18,2330,80000,Dealer_self,85000
2017-02-18,2330,2000000,Foreign_Investor,5000
2017-02-18,2330,32000,Investment_Trust,192000
2017-02-20,2330,61000,Dealer_Hedging,238000
2017-02-20,2330,180000,Dealer_self,180000
2017-02-20,2330,11330787,Foreign_Investor,6465000
2017-02-20,2330,11000,Investment_Trust,287000
2017-02-21,2330,23000,Dealer_Hedging,75000
2017-02-21,2330,764000,Dealer_self,487000
2017-02-21,2330,28238000,Foreign_Investor,12497095
2017-02-21,2330,69000,Investment_Trust,198000
2017-02-22,2330,140000,Dealer_Hedging,249000
2017-02-22,2330,828000,Dealer_self,354000
2017-02-22,2330,20323229,Foreign_Investor,13592487
2017-02-22,2330,36000,Investment_Trust,298000
2017-02-23,2330,175000,Dealer_Hedging,62000
2017-02-23,2330,644000,Dealer_self,147000
2017-02-23,2330,30978480,Foreign_Investor,16364809
2017-02-23,2330,62000,Investment_Trust,161000
2017-02-24,2330,237000,Dealer_Hedging,84000
2017-02-24,2330,150000,Dealer_self,681000
2017-02-24,2330,24078585,Foreign_Investor,19667117
2017-02-24,2330,7000,Investment_Trust,87000
2017-03-01,2330,267000,Dealer_Hedging,191000
2017-03-01,2330,908000,Dealer_self,210000
2017-03-01,2330,39381913,Foreign_Investor,42763739
2017-03-01,2330,4000,Investment_Trust,62000
2017-03-02,2330,363500,Dealer_Hedging,103000
2017-03-02,2330,562000,Dealer_self,533000
2017-03-02,2330,29799123,Foreign_Investor,21246502
2017-03-02,2330,19000,Investment_Trust,10000
2017-03-03,2330,422000,Dealer_Hedging,9000
2017-03-03,2330,311000,Dealer_self,8000
2017-03-03,2330,14458899,Foreign_Investor,22445684
2017-03-03,2330,12000,Investment_Trust,480000
2017-03-06,2330,513000,Dealer_Hedging,7000
2017-03-06,2330,100000,Dealer_self,15000
2017-03-06,2330,5656098,Foreign_Investor,9542509
2017-03-06,2330,31000,Investment_Trust,406000
2017-03-07,2330,132000,Dealer_Hedging,139000
2017-03-07,2330,43000,Dealer_self,57000
2017-03-07,2330,15860622,Foreign_Investor,19427877
2017-03-07,2330,1525000,Investment_Trust,251000
2017-03-08,2330,159000,Dealer_Hedging,713000
2017-03-08,2330,10000,Dealer_self,658000
2017-03-08,2330,33770373,Foreign_Investor,28210626
2017-03-08,2330,122000,Investment_Trust,628000
2017-03-09,2330,526000,Dealer_Hedging,70500
2017-03-09,2330,356000,Dealer_self,27000
2017-03-09,2330,20155389,Foreign_Investor,26518299
2017-03-09,2330,0,Investment_Trust,320000
2017-03-10,2330,530888,Dealer_Hedging,6000
2017-03-10,2330,177000,Dealer_self,143000
2017-03-10,2330,14608806,Foreign_Investor,22940751
2017-03-10,2330,22000,Investment_Trust,94000
2017-03-13,2330,225000,Dealer_Hedging,457000
2017-03-13,2330,185000,Dealer_self,481000
2017-03-13,2330,9185938,Foreign_Investor,4831265
2017-03-13,2330,12000,Investment_Trust,148000
2017-03-14,2330,31000,Dealer_Hedging,575000
2017-03-14,2330,298000,Dealer_self,649000
2017-03-14,2330,21980737,Foreign_Investor,15446446
2017-03-14,2330,0,Investment_Trust,342000
2017-03-15,2330,85000,Dealer_Hedging,218000
2017-03-15,2330,95000,Dealer_self,240000
2017-03-15,2330,11799183,Foreign_Investor,10155324
2017-03-15,2330,342000,Investment_Trust,361000
2017-03-16,2330,154000,Dealer_Hedging,317000
2017-03-16,2330,311000,Dealer_self,558000
2017-03-16,2330,27550474,Foreign_Investor,8500623
2017-03-16,2330,233000,Investment_Trust,28000
2017-03-17,2330,313268,Dealer_Hedging,465000
2017-03-17,2330,77000,Dealer_self,188000
2017-03-17,2330,36747524,Foreign_Investor,22186612
2017-03-17,2330,78100,Investment_Trust,66000
2017-03-20,2330,57000,Dealer_Hedging,211000
2017-03-20,2330,111000,Dealer_self,255000
2017-03-20,2330,14654000,Foreign_Investor,10082893
2017-03-20,2330,19000,Investment_Trust,150000
2017-03-21,2330,440000,Dealer_Hedging,1051000
2017-03-21,2330,113000,Dealer_self,1354000
2017-03-21,2330,29214736,Foreign_Investor,10698685
2017-03-21,2330,455000,Investment_Trust,134000
2017-03-22,2330,766000,Dealer_Hedging,266000
2017-03-22,2330,502000,Dealer_self,131000
2017-03-22,2330,21290742,Foreign_Investor,20210619
2017-03-22,2330,126000,Investment_Trust,275000
2017-03-23,2330,649000,Dealer_Hedging,98000
2017-03-23,2330,704000,Dealer_self,0
2017-03-23,2330,13963941,Foreign_Investor,13418800
2017-03-23,2330,90000,Investment_Trust,128000
2017-03-24,2330,247000,Dealer_Hedging,20000
2017-03-24,2330,203000,Dealer_self,98000
2017-03-24,2330,13835161,Foreign_Investor,11543000
2017-03-24,2330,74000,Investment_Trust,162000
2017-03-27,2330,17000,Dealer_Hedging,884000
2017-03-27,2330,0,Dealer_self,174000
2017-03-27,2330,27420490,Foreign_Investor,13674700
2017-03-27,2330,26000,Investment_Trust,366000
2017-03-28,2330,496000,Dealer_Hedging,1318000
2017-03-28,2330,231000,Dealer_self,832000
2017-03-28,2330,35603000,Foreign_Investor,14853988
2017-03-28,2330,20000,Investment_Trust,302000
2017-03-29,2330,1773000,Dealer_Hedging,54000
2017-03-29,2330,871000,Dealer_self,164000
2017-03-29,2330,21226186,Foreign_Investor,16051098
2017-03-29,2330,434040,Investment_Trust,40000
2017-03-30,2330,572000,Dealer_Hedging,43000
2017-03-30,2330,146000,Dealer_self,615000
2017-03-30,2330,26375600,Foreign_Investor,11801592
2017-03-30,2330,15597,Investment_Trust,438000
2017-03-31,2330,1743000,Dealer_Hedging,708000
2017-03-31,2330,427000,Dealer_self,125000
2017-03-31,2330,20971806,Foreign_Investor,19808860
2017-03-31,2330,33369,Investment_Trust,122000
2017-04-05,2330,377000,Dealer_Hedging,542000
2017-04-05,2330,1096000,Dealer_self,798000
2017-04-05,2330,41011475,Foreign_Investor,25761090
2017-04-05,2330,163122,Investment_Trust,142000
2017-04-06,2330,16000,Dealer_Hedging,243000
2017-04-06,2330,77000,Dealer_self,10000
2017-04-06,2330,14533566,Foreign_Investor,11367000
2017-04-06,2330,34000,Investment_Trust,421000
2017-04-07,2330,393000,Dealer_Hedging,170000
2017-04-07,2330,766000,Dealer_self,1605000
2017-04-07,2330,10468183,Foreign_Investor,12014328
2017-04-07,2330,74000,Investment_Trust,306000
2017-04-10,2330,79000,Dealer_Hedging,18000
2017-04-10,2330,77000,Dealer_self,22000
2017-04-10,2330,12613451,Foreign_Investor,15089280
2017-04-10,2330,31000,Investment_Trust,59000
2017-04-11,2330,230000,Dealer_Hedging,612000
2017-04-11,2330,60000,Dealer_self,123000
2017-04-11,2330,7001711,Foreign_Investor,7208669
2017-04-11,2330,25000,Investment_Trust,110000
2017-04-12,2330,136000,Dealer_Hedging,68000
2017-04-12,2330,21000,Dealer_self,160000
2017-04-12,2330,12328903,Foreign_Investor,11543037
2017-04-12,2330,208000,Investment_Trust,91000
2017-04-13,2330,624000,Dealer_Hedging,143000
2017-04-13,2330,171000,Dealer_self,905000
2017-04-13,2330,8737954,Foreign_Investor,7580701
2017-04-13,2330,202000,Investment_Trust,167000
2017-04-14,2330,701000,Dealer_Hedging,417000
2017-04-14,2330,701000,Dealer_self,230000
2017-04-14,2330,7041000,Foreign_Investor,20324690
2017-04-14,2330,40000,Investment_Trust,491000
2017-04-17,2330,231000,Dealer_Hedging,53000
2017-04-17,2330,85000,Dealer_self,35000
2017-04-17,2330,3362000,Foreign_Investor,13532000
2017-04-17,2330,10000,Investment_Trust,680000
2017-04-18,2330,349000,Dealer_Hedging,322000
2017-04-18,2330,438000,Dealer_self,186000
2017-04-18,2330,19727000,Foreign_Investor,24006949
2017-04-18,2330,0,Investment_Trust,79000
2017-04-19,2330,546000,Dealer_Hedging,459000
2017-04-19,2330,344000,Dealer_self,327000
2017-04-19,2330,11752216,Foreign_Investor,28228279
2017-04-19,2330,11119,Investment_Trust,82000
2017-04-20,2330,325000,Dealer_Hedging,306000
2017-04-20,2330,83000,Dealer_self,170000
2017-04-20,2330,27159741,Foreign_Investor,30210049
2017-04-20,2330,83000,Investment_Trust,47000
2017-04-21,2330,237000,Dealer_Hedging,73000
2017-04-21,2330,20000,Dealer_self,360000
2017-04-21,2330,17471856,Foreign_Investor,13699309
2017-04-21,2330,276000,Investment_Trust,118000
2017-04-24,2330,782000,Dealer_Hedging,116000
2017-04-24,2330,348000,Dealer_self,212000
2017-04-24,2330,24960019,Foreign_Investor,17699021
2017-04-24,2330,219000,Investment_Trust,38000
2017-04-25,2330,523000,Dealer_Hedging,81000
2017-04-25,2330,308000,Dealer_self,55000
2017-04-25,2330,26230739,Foreign_Investor,14959667
2017-04-25,2330,102000,Investment_Trust,74417
2017-04-26,2330,712000,Dealer_Hedging,181000
2017-04-26,2330,219000,Dealer_self,138000
2017-04-26,2330,25876361,Foreign_Investor,13565129
2017-04-26,2330,46000,Investment_Trust,71000
2017-04-27,2330,508000,Dealer_Hedging,2425000
2017-04-27,2330,73000,Dealer_self,552000
2017-04-27,2330,30702055,Foreign_Investor,21701773
2017-04-27,2330,9000,Investment_Trust,16000
2017-04-28,2330,5000,Dealer_Hedging,1364000
2017-04-28,2330,78000,Dealer_self,469000
2017-04-28,2330,36748377,Foreign_Investor,19395270
2017-04-28,2330,0,Investment_Trust,68000
2017-05-02,2330,527000,Dealer_Hedging,550000
2017-05-02,2330,360000,Dealer_self,501000
2017-05-02,2330,39300759,Foreign_Investor,20879399
2017-05-02,2330,254000,Investment_Trust,719000
2017-05-03,2330,14000,Dealer_Hedging,488000
2017-05-03,2330,35000,Dealer_self,221000
2017-05-03,2330,26306539,Foreign_Investor,9775172
2017-05-03,2330,0,Investment_Trust,5000
2017-05-04,2330,189000,Dealer_Hedging,133000
2017-05-04,2330,235000,Dealer_self,44000
2017-05-04,2330,14538869,Foreign_Investor,10232444
2017-05-04,2330,1000000,Investment_Trust,119088
2017-05-05,2330,21000,Dealer_Hedging,183000
2017-05-05,2330,150000,Dealer_self,320000
2017-05-05,2330,10450443,Foreign_Investor,9976219
2017-05-05,2330,17825,Investment_Trust,53000
2017-05-08,2330,178000,Dealer_Hedging,256000
2017-05-08,2330,234000,Dealer_self,187000
2017-05-08,2330,21556319,Foreign_Investor,11319933
2017-05-08,2330,83000,Investment_Trust,567000
2017-05-09,2330,186000,Dealer_Hedging,1756006
2017-05-09,2330,112000,Dealer_self,1349000
2017-05-09,2330,23012885,Foreign_Investor,15651431
2017-05-09,2330,265000,Investment_Trust,394000
2017-05-10,2330,821000,Dealer_Hedging,205000
2017-05-10,2330,96000,Dealer_self,74000
2017-05-10,2330,17617154,Foreign_Investor,15148181
2017-05-10,2330,200000,Investment_Trust,151000
2017-05-11,2330,426000,Dealer_Hedging,216000
2017-05-11,2330,404000,Dealer_self,238000
2017-05-11,2330,29510891,Foreign_Investor,18863095
2017-05-11,2330,277000,Investment_Trust,122000
2017-05-12,2330,138000,Dealer_Hedging,102000
2017-05-12,2330,537000,Dealer_self,0
2017-05-12,2330,11931730,Foreign_Investor,11954000
2017-05-12,2330,0,Investment_Trust,369000
2017-05-15,2330,278000,Dealer_Hedging,54000
2017-05-15,2330,151000,Dealer_self,110000
2017-05-15,2330,12745409,Foreign_Investor,15064622
2017-05-15,2330,1017000,Investment_Trust,188000
2017-05-16,2330,174000,Dealer_Hedging,121000
2017-05-16,2330,157000,Dealer_self,249000
2017-05-16,2330,25089584,Foreign_Investor,25950200
2017-05-16,2330,2990000,Investment_Trust,186000
2017-05-17,2330,277000,Dealer_Hedging,331000
2017-05-17,2330,109000,Dealer_self,1537000
2017-05-17,2330,14934156,Foreign_Investor,12208972
2017-05-17,2330,91000,Investment_Trust,81000
2017-05-18,2330,107000,Dealer_Hedging,291000
2017-05-18,2330,324000,Dealer_self,100000
2017-05-18,2330,15657068,Foreign_Investor,16371160
2017-05-18,2330,0,Investment_Trust,125000
2017-05-19,2330,49000,Dealer_Hedging,39000
2017-05-19,2330,202000,Dealer_self,102000
2017-05-19,2330,13310143,Foreign_Investor,10796568
2017-05-19,2330,6000,Investment_Trust,63000
2017-05-22,2330,260000,Dealer_Hedging,113000
2017-05-22,2330,141000,Dealer_self,211000
2017-05-22,2330,14966063,Foreign_Investor,12569459
2017-05-22,2330,65000,Investment_Trust,54000
2017-05-23,2330,513000,Dealer_Hedging,216000
2017-05-23,2330,270000,Dealer_self,15000
2017-05-23,2330,18470540,Foreign_Investor,15024752
2017-05-23,2330,0,Investment_Trust,309000
2017-05-24,2330,401000,Dealer_Hedging,85000
2017-05-24,2330,15000,Dealer_self,14000
2017-05-24,2330,15916625,Foreign_Investor,16018830
2017-05-24,2330,30000,Investment_Trust,181000
2017-05-25,2330,222000,Dealer_Hedging,286000
2017-05-25,2330,293000,Dealer_self,19000
2017-05-25,2330,24063336,Foreign_Investor,17199799
2017-05-25,2330,0,Investment_Trust,96000
2017-05-26,2330,405000,Dealer_Hedging,110000
2017-05-26,2330,326000,Dealer_self,410000
2017-05-26,2330,29679801,Foreign_Investor,28109376
2017-05-26,2330,42000,Investment_Trust,214000
2017-05-31,2330,1561000,Dealer_Hedging,68000
2017-05-31,2330,1266000,Dealer_self,100000
2017-05-31,2330,54945390,Foreign_Investor,64515367
2017-05-31,2330,0,Investment_Trust,108000
2017-06-01,2330,69000,Dealer_Hedging,106000
2017-06-01,2330,25000,Dealer_self,1361000
2017-06-01,2330,26851574,Foreign_Investor,20021340
2017-06-01,2330,0,Investment_Trust,218000
2017-06-02,2330,106000,Dealer_Hedging,131000
2017-06-02,2330,24000,Dealer_self,453000
2017-06-02,2330,21356600,Foreign_Investor,12291718
2017-06-02,2330,68000,Investment_Trust,131000
2017-06-03,2330,232210,Dealer_Hedging,98000
2017-06-03,2330,163000,Dealer_self,7000
2017-06-03,2330,57000,Foreign_Investor,4000
2017-06-03,2330,70000,Investment_Trust,315000
2017-06-05,2330,375990,Dealer_Hedging,597000
2017-06-05,2330,320000,Dealer_self,839000
2017-06-05,2330,19279050,Foreign_Investor,9741202
2017-06-05,2330,0,Investment_Trust,728000
2017-06-06,2330,117000,Dealer_Hedging,328192
2017-06-06,2330,517000,Dealer_self,256000
2017-06-06,2330,11597360,Foreign_Investor,9700168
2017-06-06,2330,0,Investment_Trust,628000
2017-06-07,2330,680000,Dealer_Hedging,420000
2017-06-07,2330,708000,Dealer_self,712000
2017-06-07,2330,28279000,Foreign_Investor,23202200
