date,stock_id,type,value,origin_name
2019-03-31,2330,OperatingExpenses,26018000000.0,營業費用
2019-03-31,2330,OperatingIncome,64266000000.0,營業利益（損失）
2019-03-31,2330,OtherComprehensiveIncome,4615990000.0,其他綜合損益（淨額）
2019-03-31,2330,OTHNOE,-73521000.0,其他收益及費損淨額
2019-03-31,2330,PreTaxIncome,68181700000.0,稅前淨利（淨損）
2019-03-31,2330,RealizedGain,5432000.0,已實現銷貨（損）益
2019-03-31,2330,Revenue,218704000000.0,營業收入
2019-03-31,2330,TAX,6794340000.0,所得稅費用（利益）
2019-03-31,2330,TotalConsolidatedProfitForThePeriod,66003300000.0,本期綜合損益總額
2019-03-31,2330,TotalNonoperatingIncomeAndExpense,3915630000.0,營業外收入及支出
2019-06-30,2330,CostOfGoodsSold,137325000000.0,營業成本
2019-06-30,2330,EPS,2.57,基本每股盈餘（元）
2019-06-30,2330,EquityAttributableToOwnersOfParent,70290800000.0,綜合損益總額歸屬於母公司業主
2019-06-30,2330,GrossProfit,103730000000.0,營業毛利（毛損）淨額
2019-06-30,2330,IncomeAfterTaxes,66775900000.0,本期淨利（淨損）
2019-06-30,2330,IncomeBeforeIncomeTax,80545400000.0,稅前淨利(淨損)
2019-06-30,2330,IncomeFromContinuingOperations,66775900000.0,繼續營業單位本期淨利（淨損）
2019-06-30,2330,NetIncome,66775900000.0,本期淨利(淨損)
2019-06-30,2330,NoncontrollingInterests,11036000.0,綜合損益總額歸屬於非控制權益
2019-06-30,2330,OperatingExpenses,27165000000.0,營業費用
2019-06-30,2330,OperatingIncome,76304100000.0,營業利益（損失）
2019-06-30,2330,OtherComprehensiveIncome,3526020000.0,其他綜合損益（淨額）
2019-06-30,2330,OTHNOE,-261012000.0,其他收益及費損淨額
2019-06-30,2330,PreTaxIncome,80545400000.0,稅前淨利（淨損）
2019-06-30,2330,RealizedGain,56830000.0,已實現銷貨（損）益
2019-06-30,2330,Revenue,240998000000.0,營業收入
2019-06-30,2330,TAX,13769600000.0,所得稅費用（利益）
2019-06-30,2330,TotalConsolidatedProfitForThePeriod,70301900000.0,本期綜合損益總額
2019-06-30,2330,TotalNonoperatingIncomeAndExpense,4241390000.0,營業外收入及支出
2019-06-30,2330,UnrealizedGain,0.0,未實現銷貨（損）益
2019-09-30,2330,CostOfGoodsSold,153613000000.0,營業成本
2019-09-30,2330,EPS,3.9,基本每股盈餘（元）
2019-09-30,2330,EquityAttributableToOwnersOfParent,97845000000.0,綜合損益總額歸屬於母公司業主
2019-09-30,2330,GrossProfit,139412000000.0,營業毛利（毛損）淨額
2019-09-30,2330,IncomeAfterTaxes,101102000000.0,本期淨利（淨損）
2019-09-30,2330,IncomeBeforeIncomeTax,112336000000.0,稅前淨利(淨損)
2019-09-30,2330,IncomeFromContinuingOperations,101102000000.0,繼續營業單位本期淨利（淨損）
2019-09-30,2330,NetIncome,101102000000.0,本期淨利(淨損)
2019-09-30,2330,NoncontrollingInterests,32598000.0,綜合損益總額歸屬於非控制權益
2019-09-30,2330,OperatingExpenses,31379000000.0,營業費用
2019-09-30,2330,OperatingIncome,107887000000.0,營業利益（損失）
2019-09-30,2330,OtherComprehensiveIncome,-3224880000.0,其他綜合損益（淨額）
2019-09-30,2330,OTHNOE,-146189000.0,其他收益及費損淨額
2019-09-30,2330,PreTaxIncome,112336000000.0,稅前淨利（淨損）
2019-09-30,2330,RealizedGain,-19727000.0,已實現銷貨（損）益
2019-09-30,2330,Revenue,293045000000.0,營業收入
2019-09-30,2330,TAX,11233800000.0,所得稅費用（利益）
2019-09-30,2330,TotalConsolidatedProfitForThePeriod,97877600000.0,本期綜合損益總額
2019-09-30,2330,TotalNonoperatingIncomeAndExpense,4448980000.0,營業外收入及支出
2019-09-30,2330,UnrealizedGain,0.0,未實現銷貨（損）益
2019-12-31,2330,CostOfGoodsSold,157996000000.0,營業成本
2019-12-31,2330,EPS,4.48,基本每股盈餘（元）
2019-12-31,2330,EquityAttributableToOwnersOfParent,99294800000.0,綜合損益總額歸屬於母公司業主
2019-12-31,2330,GrossProfit,159202000000.0,營業毛利（毛損）淨額
2019-12-31,2330,IncomeAfterTaxes,116078000000.0,本期淨利（淨損）
2019-12-31,2330,IncomeBeforeIncomeTax,128782000000.0,稅前淨利(淨損)
2019-12-31,2330,IncomeFromContinuingOperations,116078000000.0,繼續營業單位本期淨利（淨損）
2019-12-31,2330,NetIncome,116078000000.0,本期淨利(淨損)
2019-12-31,2330,NoncontrollingInterests,42676000.0,綜合損益總額歸屬於非控制權益
2019-12-31,2330,OperatingExpenses,34942600000.0,營業費用
2019-12-31,2330,OperatingIncome,124244000000.0,營業利益（損失）
2019-12-31,2330,OtherComprehensiveIncome,-16740700000.0,其他綜合損益（淨額）
2019-12-31,2330,OTHNOE,-15502000.0,其他收益及費損淨額
2019-12-31,2330,PreTaxIncome,128782000000.0,稅前淨利（淨損）
2019-12-31,2330,Revenue,317237000000.0,營業收入
2019-12-31,2330,TAX,12703800000.0,所得稅費用（利益）
2019-12-31,2330,TotalConsolidatedProfitForThePeriod,99337500000.0,本期綜合損益總額
2019-12-31,2330,TotalNonoperatingIncomeAndExpense,4538250000.0,營業外收入及支出
2019-12-31,2330,UnrealizedGain,-3395000.0,未實現銷貨（損）益
2020-03-31,2330,OperatingExpenses,32323046000.0,營業費用
2020-03-31,2330,TAX,15084285000.0,所得稅費用（利益）
2020-03-31,2330,EPS,4.51,基本每股盈餘（元）
2020-03-31,2330,PreTaxIncome,132147178000.0,稅前淨利（淨損）
2020-03-31,2330,IncomeFromContinuingOperations,117062893000.0,繼續營業單位本期淨利（淨損）
2020-03-31,2330,IncomeAfterTaxes,117062893000.0,本期淨利（淨損）
2020-03-31,2330,TotalConsolidatedProfitForThePeriod,119710811000.0,本期綜合損益總額
2020-03-31,2330,Revenue,310597183000.0,營業收入
2020-03-31,2330,CostOfGoodsSold,149813002000.0,營業成本
2020-03-31,2330,RealizedGain,-7673000.0,已實現銷貨（損）益
2020-03-31,2330,GrossProfit,160776508000.0,營業毛利（毛損）淨額
2020-03-31,2330,OTHNOE,68175000.0,其他收益及費損淨額
2020-03-31,2330,OperatingIncome,128521637000.0,營業利益（損失）
2020-03-31,2330,TotalNonoperatingIncomeAndExpense,3625541000.0,營業外收入及支出
2020-03-31,2330,OtherComprehensiveIncome,2647918000.0,其他綜合損益（淨額）
2020-03-31,2330,EquityAttributableToOwnersOfParent,116986720000.0,淨利（淨損）歸屬於母公司業主
2020-03-31,2330,NoncontrollingInterests,76173000.0,淨利（淨損）歸屬於非控制權益
2020-06-30,2330,OperatingExpenses,33520709000.0,營業費用
2020-06-30,2330,TAX,15506124000.0,所得稅費用（利益）
2020-06-30,2330,EPS,4.66,基本每股盈餘（元）
2020-06-30,2330,PreTaxIncome,136398638000.0,稅前淨利（淨損）
2020-06-30,2330,IncomeFromContinuingOperations,120892514000.0,繼續營業單位本期淨利（淨損）
2020-06-30,2330,IncomeAfterTaxes,120892514000.0,本期淨利（淨損）
2020-06-30,2330,TotalConsolidatedProfitForThePeriod,109009028000.0,本期綜合損益總額
2020-06-30,2330,Revenue,310698367000.0,營業收入
2020-06-30,2330,CostOfGoodsSold,146005542000.0,營業成本
2020-06-30,2330,RealizedGain,-69034000.0,已實現銷貨（損）益
2020-06-30,2330,GrossProfit,164623791000.0,營業毛利（毛損）淨額
2020-06-30,2330,OTHNOE,-8544000.0,其他收益及費損淨額
2020-06-30,2330,OperatingIncome,131094538000.0,營業利益（損失）
2020-06-30,2330,TotalNonoperatingIncomeAndExpense,5304100000.0,營業外收入及支出
2020-06-30,2330,OtherComprehensiveIncome,-11883486000.0,其他綜合損益（淨額）
2020-06-30,2330,EquityAttributableToOwnersOfParent,120822193000.0,淨利（淨損）歸屬於母公司業主
2020-06-30,2330,NoncontrollingInterests,70321000.0,淨利（淨損）歸屬於非控制權益
2020-09-30,2330,OperatingExpenses,40891355000.0,營業費用
2020-09-30,2330,TAX,17745852000.0,所得稅費用（利益）
2020-09-30,2330,EPS,5.3,基本每股盈餘（元）
2020-09-30,2330,PreTaxIncome,155124003000.0,稅前淨利（淨損）
2020-09-30,2330,IncomeFromContinuingOperations,137378151000.0,繼續營業單位本期淨利（淨損）
2020-09-30,2330,IncomeAfterTaxes,137378151000.0,本期淨利（淨損）
2020-09-30,2330,TotalConsolidatedProfitForThePeriod,131942749000.0,本期綜合損益總額
2020-09-30,2330,Revenue,356426204000.0,營業收入
2020-09-30,2330,CostOfGoodsSold,165945534000.0,營業成本
2020-09-30,2330,RealizedGain,12826000.0,已實現銷貨（損）益
2020-09-30,2330,GrossProfit,190493496000.0,營業毛利（毛損）淨額
2020-09-30,2330,OTHNOE,445208000.0,其他收益及費損淨額
2020-09-30,2330,OperatingIncome,150047349000.0,營業利益（損失）
2020-09-30,2330,TotalNonoperatingIncomeAndExpense,5076654000.0,營業外收入及支出
2020-09-30,2330,OtherComprehensiveIncome,-5435402000.0,其他綜合損益（淨額）
2020-09-30,2330,EquityAttributableToOwnersOfParent,137310040000.0,淨利（淨損）歸屬於母公司業主
2020-09-30,2330,NoncontrollingInterests,68111000.0,淨利（淨損）歸屬於非控制權益
2020-12-31,2330,OperatingExpenses,38321439000.0,營業費用
2020-12-31,2330,TAX,18282837000.0,所得稅費用（利益）
2020-12-31,2330,EPS,5.5,基本每股盈餘（元）
2020-12-31,2330,PreTaxIncome,161107361000.0,稅前淨利（淨損）
2020-12-31,2330,IncomeFromContinuingOperations,142824524000.0,繼續營業單位本期淨利（淨損）
2020-12-31,2330,IncomeAfterTaxes,142824524000.0,本期淨利（淨損）
2020-12-31,2330,TotalConsolidatedProfitForThePeriod,127173692000.0,本期綜合損益總額
2020-12-31,2330,Revenue,361533057000.0,營業收入
2020-12-31,2330,CostOfGoodsSold,166344231000.0,營業成本
2020-12-31,2330,RealizedGain,47499000.0,已實現銷貨（損）益
2020-12-31,2330,GrossProfit,195236325000.0,營業毛利（毛損）淨額
2020-12-31,2330,OTHNOE,205288000.0,其他收益及費損淨額
2020-12-31,2330,OperatingIncome,157120174000.0,營業利益（損失）
2020-12-31,2330,TotalNonoperatingIncomeAndExpense,3987187000.0,營業外收入及支出
2020-12-31,2330,OtherComprehensiveIncome,-15650832000.0,其他綜合損益（淨額）
2020-12-31,2330,EquityAttributableToOwnersOfParent,142766434000.0,淨利（淨損）歸屬於母公司業主
2020-12-31,2330,NoncontrollingInterests,58090000.0,淨利（淨損）歸屬於非控制權益
